EnterCode,ExitCode,EnterName,ExitName,Distance/Km,NormalPrice,EarlyPrice
4_4,60_59,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Jelapang (BP12),li class=\'distance_fare_result_dt\'>17.2 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,67_106,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Joo Koon (EW29),li class=\'distance_fare_result_dt\'>24.4 km,li class=\'distance_fare_result_fr\'>$1.91
4_4,24_24,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Jurong East (NS1 / EW24),li class=\'distance_fare_result_dt\'>16.2 km,li class=\'distance_fare_result_fr\'>$1.63
4_4,134_96,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kadaloor (PE5),li class=\'distance_fare_result_dt\'>13.1 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,326_153,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kaki Bukit (DT28),li class=\'distance_fare_result_dt\'>9.8 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,33_33,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kallang (EW10),li class=\'distance_fare_result_dt\'>8.4 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,120_82,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kangkar (SE4),li class=\'distance_fare_result_dt\'>11.3 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,51_50,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Keat Hong (BP3),li class=\'distance_fare_result_dt\'>17.8 km,li class=\'distance_fare_result_fr\'>$1.71
4_4,37_37,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kembangan (EW6),li class=\'distance_fare_result_dt\'>10.8 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,222_125,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kent Ridge (CC24),li class=\'distance_fare_result_dt\'>11.2 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,23_23,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Khatib (NS14),li class=\'distance_fare_result_dt\'>9.9 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,310_139,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>King Albert Park (DT6),li class=\'distance_fare_result_dt\'>10.2 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,105_69,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kovan (NE13),li class=\'distance_fare_result_dt\'>5.5 km,li class=\'distance_fare_result_fr\'>$1.13
4_4,47_47,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kranji (NS7),li class=\'distance_fare_result_dt\'>21.7 km,li class=\'distance_fare_result_fr\'>$1.84
4_4,124_86,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Kupang (SW3),li class=\'distance_fare_result_dt\'>11.6 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,225_128,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Labrador Park (CC27),li class=\'distance_fare_result_dt\'>13.5 km,li class=\'distance_fare_result_fr\'>$1.55
4_4,26_26,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Lakeside (EW26),li class=\'distance_fare_result_dt\'>19.1 km,li class=\'distance_fare_result_fr\'>$1.75
4_4,32_32,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Lavender (EW11),li class=\'distance_fare_result_dt\'>7.3 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,127_89,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Layar (SW6),li class=\'distance_fare_result_dt\'>11.6 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,111_75,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Little India (NE7 / DT12),li class=\'distance_fare_result_dt\'>4.9 km,li class=\'distance_fare_result_fr\'>$1.03
4_4,203_109,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Lorong Chuan (CC14),li class=\'distance_fare_result_dt\'>2.9 km,li class=\'distance_fare_result_fr\'>$0.83
4_4,207_118,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>MacPherson (CC10 / DT26),li class=\'distance_fare_result_dt\'>7.5 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,228_13,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Marina Bay (NS27 / CE2),li class=\'distance_fare_result_dt\'>8.9 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,68_134,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Marina South Pier (NS28),li class=\'distance_fare_result_dt\'>10.2 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,46_46,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Marsiling (NS8),li class=\'distance_fare_result_dt\'>20.1 km,li class=\'distance_fare_result_fr\'>$1.78
4_4,205_110,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Marymount (CC16),li class=\'distance_fare_result_dt\'>2.8 km,li class=\'distance_fare_result_fr\'>$0.83
4_4,323_155,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Mattar (DT25),li class=\'distance_fare_result_dt\'>8.3 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,131_93,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Meridian (PE2),li class=\'distance_fare_result_dt\'>12.5 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,210_116,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Mountbatten (CC7),li class=\'distance_fare_result_dt\'>10.3 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,315_7,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Newton (NS21 / DT11),li class=\'distance_fare_result_dt\'>3.5 km,li class=\'distance_fare_result_fr\'>$0.93
4_4,141_103,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Nibong (PW5),li class=\'distance_fare_result_dt\'>12.9 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,212_114,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Nicoll Highway (CC5),li class=\'distance_fare_result_dt\'>7.9 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,6_6,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Novena (NS20),li class=\'distance_fare_result_dt\'>2.4 km,li class=\'distance_fare_result_fr\'>$0.83
4_4,135_97,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Oasis (PE6),li class=\'distance_fare_result_dt\'>12.6 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,221_124,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>one-north (CC23),li class=\'distance_fare_result_dt\'>10.4 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,8_8,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Orchard (NS22),li class=\'distance_fare_result_dt\'>4.7 km,li class=\'distance_fare_result_fr\'>$1.03
4_4,15_15,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Outram Park (EW16 / NE3),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,224_127,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Pasir Panjang (CC26),li class=\'distance_fare_result_dt\'>13.9 km,li class=\'distance_fare_result_fr\'>$1.55
4_4,42_42,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Pasir Ris (EW1),li class=\'distance_fare_result_dt\'>18.1 km,li class=\'distance_fare_result_fr\'>$1.71
4_4,35_35,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Paya Lebar (EW8 / CC9),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,56_55,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Pending (BP8),li class=\'distance_fare_result_dt\'>17.0 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,55_54,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Petir (BP7),li class=\'distance_fare_result_dt\'>16.4 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,53_52,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Phoenix (BP5),li class=\'distance_fare_result_dt\'>16.7 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,66_107,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Pioneer (EW28),li class=\'distance_fare_result_dt\'>21.8 km,li class=\'distance_fare_result_fr\'>$1.84
4_4,108_72,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Potong Pasir (NE10),li class=\'distance_fare_result_dt\'>6.0 km,li class=\'distance_fare_result_fr\'>$1.13
4_4,213_113,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Promenade (CC4 / DT15),li class=\'distance_fare_result_dt\'>7.1 km,li class=\'distance_fare_result_fr\'>$1.22
4_4,101_65,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Punggol (NE17 / PTC),li class=\'distance_fare_result_dt\'>11.1 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,139_101,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Punggol Point (PW3),li class=\'distance_fare_result_dt\'>12.6 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,18_18,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Queenstown (EW19),li class=\'distance_fare_result_dt\'>11.9 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,12_12,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Raffles Place (NS26 / EW14),li class=\'distance_fare_result_dt\'>7.9 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,121_83,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Ranggung (SE5),li class=\'distance_fare_result_dt\'>10.4 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,17_17,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Redhill (EW18),li class=\'distance_fare_result_dt\'>11.4 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,129_91,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Renjong (SW8),li class=\'distance_fare_result_dt\'>10.3 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,133_95,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Riviera (PE4),li class=\'distance_fare_result_dt\'>13.6 km,li class=\'distance_fare_result_fr\'>$1.55
4_4,317_135,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Rochor (DT13),li class=\'distance_fare_result_dt\'>5.5 km,li class=\'distance_fare_result_fr\'>$1.13
4_4,118_80,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Rumbia (SE2),li class=\'distance_fare_result_dt\'>10.9 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,137_99,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Sam Kee (PW1),li class=\'distance_fare_result_dt\'>11.7 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,140_102,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Samudera (PW4),li class=\'distance_fare_result_dt\'>13.2 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,59_58,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Segar (BP11),li class=\'distance_fare_result_dt\'>17.9 km,li class=\'distance_fare_result_fr\'>$1.71
4_4,43_43,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Sembawang (NS11),li class=\'distance_fare_result_dt\'>14.4 km,li class=\'distance_fare_result_fr\'>$1.59
4_4,102_66,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Sengkang (NE16 / STC),li class=\'distance_fare_result_dt\'>9.4 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,61_60,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Senja (BP13),li class=\'distance_fare_result_dt\'>16.6 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,106_70,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Serangoon (NE12 / CC13),li class=\'distance_fare_result_dt\'>3.8 km,li class=\'distance_fare_result_fr\'>$0.93
4_4,40_40,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Simei (EW3),li class=\'distance_fare_result_dt\'>17.1 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,311_138,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Sixth Avenue (DT7),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,9_9,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Somerset (NS23),li class=\'distance_fare_result_dt\'>5.7 km,li class=\'distance_fare_result_fr\'>$1.13
4_4,143_105,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Soo Teck (PW7),li class=\'distance_fare_result_dt\'>12.1 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,50_49,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>South View (BP2),li class=\'distance_fare_result_dt\'>18.2 km,li class=\'distance_fare_result_fr\'>$1.71
4_4,211_115,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Stadium (CC6),li class=\'distance_fare_result_dt\'>9.5 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,314_136,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Stevens (DT10),li class=\'distance_fare_result_dt\'>5.1 km,li class=\'distance_fare_result_fr\'>$1.03
4_4,142_104,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Sumang (PW6),li class=\'distance_fare_result_dt\'>12.5 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,206_119,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tai Seng (CC11),li class=\'distance_fare_result_dt\'>6.5 km,li class=\'distance_fare_result_fr\'>$1.22
4_4,330_41,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tampines (EW2 / DT32),li class=\'distance_fare_result_dt\'>15.7 km,li class=\'distance_fare_result_fr\'>$1.63
4_4,331_148,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tampines East (DT33),li class=\'distance_fare_result_dt\'>17.0 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,329_150,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tampines West (DT31),li class=\'distance_fare_result_dt\'>14.4 km,li class=\'distance_fare_result_fr\'>$1.59
4_4,312_137,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tan Kah Kee (DT8),li class=\'distance_fare_result_dt\'>7.3 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,39_39,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tanah Merah (EW4),li class=\'distance_fare_result_dt\'>14.7 km,li class=\'distance_fare_result_fr\'>$1.59
4_4,14_14,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tanjong Pagar (EW15),li class=\'distance_fare_result_dt\'>9.1 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,52_51,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Teck Whye (BP4),li class=\'distance_fare_result_dt\'>17.2 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,304_133,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Telok Ayer (DT18),li class=\'distance_fare_result_dt\'>8.4 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,226_129,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Telok Blangah (CC28),li class=\'distance_fare_result_dt\'>12.7 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,62_61,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Ten Mile Junction (BP14),li class=\'distance_fare_result_dt\'>16.5 km,li class=\'distance_fare_result_fr\'>$1.67
4_4,125_87,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Thanggam (SW4),li class=\'distance_fare_result_dt\'>12.3 km,li class=\'distance_fare_result_fr\'>$1.51
4_4,16_16,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tiong Bahru (EW17),li class=\'distance_fare_result_dt\'>10.1 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,5_5,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Toa Payoh (NS19),li class=\'distance_fare_result_dt\'>0.9 km,li class=\'distance_fare_result_fr\'>$0.83
4_4,128_90,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tongkang (SW7),li class=\'distance_fare_result_dt\'>10.9 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,70_144,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tuas Crescent (EW31),li class=\'distance_fare_result_dt\'>28.5 km,li class=\'distance_fare_result_fr\'>$1.96
4_4,72_146,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tuas Link (EW33),li class=\'distance_fare_result_dt\'>31.2 km,li class=\'distance_fare_result_fr\'>$1.98
4_4,71_145,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tuas West Road (EW32),li class=\'distance_fare_result_dt\'>29.9 km,li class=\'distance_fare_result_fr\'>$1.97
4_4,325_154,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Ubi (DT27),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,332_147,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Upper Changi (DT34),li class=\'distance_fare_result_dt\'>17.5 km,li class=\'distance_fare_result_fr\'>$1.71
4_4,45_45,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Woodlands (NS9),li class=\'distance_fare_result_dt\'>18.5 km,li class=\'distance_fare_result_fr\'>$1.75
4_4,107_71,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Woodleigh (NE11),li class=\'distance_fare_result_dt\'>5.0 km,li class=\'distance_fare_result_fr\'>$1.03
4_4,48_48,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Yew Tee (NS5),li class=\'distance_fare_result_dt\'>20.2 km,li class=\'distance_fare_result_fr\'>$1.78
4_4,1_1,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Yio Chu Kang (NS15),li class=\'distance_fare_result_dt\'>5.0 km,li class=\'distance_fare_result_fr\'>$1.03
4_4,22_22,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Yishun (NS13),li class=\'distance_fare_result_dt\'>11.3 km,li class=\'distance_fare_result_fr\'>$1.47
4_4,302_131,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Bayfront (CE1 / DT16),li class=\'distance_fare_result_dt\'>8.4 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,217_121,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Botanic Gardens (CC19 / DT9),li class=\'distance_fare_result_dt\'>6.2 km,li class=\'distance_fare_result_fr\'>$1.13
4_4,54_53,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Bukit Panjang (BP6 / DT1),li class=\'distance_fare_result_dt\'>16.0 km,li class=\'distance_fare_result_fr\'>$1.63
4_4,20_20,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Buona Vista (EW21 / CC22),li class=\'distance_fare_result_dt\'>9.6 km,li class=\'distance_fare_result_fr\'>$1.39
4_4,305_77,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Chinatown (NE4 / DT19),li class=\'distance_fare_result_dt\'>7.8 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,30_30,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Choa Chu Kang (NS4 / BP1),li class=\'distance_fare_result_dt\'>18.8 km,li class=\'distance_fare_result_fr\'>$1.75
4_4,116_78,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>HarbourFront (NE1 / CC29),li class=\'distance_fare_result_dt\'>11.2 km,li class=\'distance_fare_result_fr\'>$1.43
4_4,324_118,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>MacPherson (CC10 / DT26),li class=\'distance_fare_result_dt\'>7.5 km,li class=\'distance_fare_result_fr\'>$1.29
4_4,13_13,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Marina Bay (NS27 / CE2),li class=\'distance_fare_result_dt\'>8.9 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,7_7,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Newton (NS21 / DT11),li class=\'distance_fare_result_dt\'>3.5 km,li class=\'distance_fare_result_fr\'>$0.93
4_4,115_15,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Outram Park (EW16 / NE3),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,208_35,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Paya Lebar (EW8 / CC9),li class=\'distance_fare_result_dt\'>8.6 km,li class=\'distance_fare_result_fr\'>$1.35
4_4,41_41,li class=\'distance_fare_result_bd\'>Braddell (NS18),li class=\'distance_fare_result_al\'>Tampines (EW2 / DT32),li class=\'distance_fare_result_dt\'>15.7 km,li class=\'distance_fare_result_fr\'>$1.63
215_111,215_111,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Bras Basah (CC2),li class=\'distance_fare_result_dt\'>0.1 km,li class=\'distance_fare_result_fr\'>$0.83
215_111,103_67,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Buangkok (NE15),li class=\'distance_fare_result_dt\'>11.8 km,li class=\'distance_fare_result_fr\'>$1.47
215_111,31_31,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Bugis (EW12 / DT14),li class=\'distance_fare_result_dt\'>2.4 km,li class=\'distance_fare_result_fr\'>$0.83
215_111,28_28,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Bukit Batok (NS2),li class=\'distance_fare_result_dt\'>17.8 km,li class=\'distance_fare_result_fr\'>$1.71
215_111,29_29,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Bukit Gombak (NS3),li class=\'distance_fare_result_dt\'>19.0 km,li class=\'distance_fare_result_fr\'>$1.75
215_111,306_53,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Bukit Panjang (BP6 / DT1),li class=\'distance_fare_result_dt\'>15.6 km,li class=\'distance_fare_result_fr\'>$1.63
215_111,220_20,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Buona Vista (EW21 / CC22),li class=\'distance_fare_result_dt\'>9.1 km,li class=\'distance_fare_result_fr\'>$1.35
215_111,216_120,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Caldecott (CC17),li class=\'distance_fare_result_dt\'>9.6 km,li class=\'distance_fare_result_fr\'>$1.39
215_111,307_142,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Cashew (DT2),li class=\'distance_fare_result_dt\'>14.4 km,li class=\'distance_fare_result_fr\'>$1.59
215_111,65_64,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Changi Airport (CG2),li class=\'distance_fare_result_dt\'>19.2 km,li class=\'distance_fare_result_fr\'>$1.75
215_111,122_84,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Cheng Lim (SW1),li class=\'distance_fare_result_dt\'>13.6 km,li class=\'distance_fare_result_fr\'>$1.55
215_111,114_77,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Chinatown (NE4 / DT19),li class=\'distance_fare_result_dt\'>2.6 km,li class=\'distance_fare_result_fr\'>$0.83
215_111,25_25,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Chinese Garden (EW25),li class=\'distance_fare_result_dt\'>17.2 km,li class=\'distance_fare_result_fr\'>$1.67
215_111,49_30,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Choa Chu Kang (NS4 / BP1),li class=\'distance_fare_result_dt\'>18.4 km,li class=\'distance_fare_result_fr\'>$1.75
215_111,11_11,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>City Hall (NS25 / EW13),li class=\'distance_fare_result_dt\'>1.6 km,li class=\'distance_fare_result_fr\'>$0.83
215_111,113_76,li class=\'distance_fare_result_bd\'>Bras Basah (CC2),li class=\'distance_fare_result_al\'>Clarke Quay (NE5),li class=\'distance_fare_result_dt\'>2.0 km,li class=\'distance_fare_result_fr\'>$0.83
